CÓDIGO,AÑO,ENE,FEB.,MAR.,ABR.,MAY.,JUN.,JUL.,AGO.,SEP.,OCT.,NOV.,DIC.
215881-WVE,2018,0,0,0,0,17,8,26,33,18,0,0,0
215889-FVN,2018,0,20,39,15,10,5,9,1,2,0,0,0
215897-OVW,2018,0,0,0,0,0,0,0,0,16,0,0,0
215905-XVF,2018,32,13,7,2,10,3,16,6,2,0,0,0
215913-GVO,2018,0,49,8,0,0,0,28,13,5,0,0,0
215921-PVX,2018,0,0,34,17,22,2,2,2,1,0,0,0
215929-YVG,2018,2,0,5,2,3,1,2,2,0,0,0,0
215937-HVP,2018,1,19,10,12,0,7,2,0,0,0,0,0
215945-QVY,2018,35,1,5,0,37,15,0,0,0,0,0,0
215953-ZVH,2018,0,0,0,0,0,2,20,1,1,0,0,0
215961-IVQ,2018,16,6,11,6,6,2,6,2,0,0,0,0
215969-RVZ,2018,0,0,0,0,0,0,0,1,3,0,0,0
215977-AVI,2018,0,0,0,0,0,0,0,5,7,0,0,0
215985-JVR,2018,0,0,0,0,0,0,0,1,11,0,0,0
215993-SVA,2018,0,0,8,16,21,11,4,0,0,0,0,0
216001-BVJ,2018,54,14,8,0,10,8,14,10,25,0,0,0
216009-KVS,2018,77,16,31,3,0,0,0,0,0,0,0,0
216017-TVB,2018,0,1,15,0,17,3,14,6,11,0,0,0
216025-CVK,2018,27,18,8,0,0,0,0,7,12,0,0,0
216033-LVT,2018,50,7,2,0,0,0,9,14,20,0,0,0
216041-UVC,2018,2,0,0,1,0,0,0,0,0,0,0,0
216049-DVL,2018,0,0,0,0,0,0,19,45,0,0,0,0
216057-MVU,2018,0,0,4,7,1,5,19,1,0,0,0,0
216065-VVD,2018,0,0,0,0,0,0,2,30,5,0,0,0
216073-EVM,2018,0,0,0,0,0,0,0,0,6,0,0,0
216081-NVV,2018,0,0,0,0,0,0,0,2,0,0,0,0
216089-WWE,2018,0,0,0,0,0,0,1,21,10,0,0,0
216097-FWN,2018,0,0,0,0,0,0,0,0,5,0,0,0
216105-OWW,2018,0,0,0,0,0,0,0,2,25,0,0,0
216113-XWF,2018,0,0,0,0,0,0,0,2,11,0,0,0
216121-GWO,2018,0,0,0,0,0,0,1,13,9,0,0,0
216129-PWX,2018,0,0,0,0,0,0,4,1,1,0,0,0
216137-YWG,2018,0,0,0,11,19,1,0,0,0,0,0,0
216145-HWP,2018,0,0,0,0,0,0,7,12,12,0,0,0
216153-QWY,2018,0,0,0,1,8,0,2,0,3,0,0,0
216161-ZWH,2018,0,0,0,0,0,0,0,0,11,0,0,0
216169-IWQ,2018,0,0,0,0,8,39,0,0,0,0,0,0
216177-RWZ,2018,0,0,0,0,0,0,0,8,15,0,0,0
216185-AWI,2018,0,0,0,0,0,0,0,13,19,0,0,0
216193-JWR,2018,0,0,0,0,0,0,0,16,14,0,0,0
216201-SWA,2018,43,31,21,0,1,1,0,1,2,0,0,0
216209-BWJ,2018,0,0,0,9,13,13,1,0,0,0,0,0
216217-KWS,2018,0,0,0,0,0,0,0,1,3,0,0,0
216225-TWB,2018,0,0,0,0,0,0,0,18,2,0,0,0
216233-CWK,2018,0,0,0,0,0,0,0,20,17,0,0,0
216241-LWT,2018,0,0,0,0,0,0,0,13,1,0,0,0
216249-UWC,2018,0,0,0,0,7,6,17,19,9,0,0,0
216257-DWL,2018,1,1,6,0,0,0,0,0,0,0,0,0
216265-MWU,2018,0,0,0,0,7,4,17,3,8,0,0,0
216273-VWD,2018,0,0,0,0,0,0,0,0,1,0,0,0
216281-EWM,2018,0,0,0,0,0,0,0,0,7,0,0,0
216289-NWV,2018,0,0,0,0,0,0,0,0,1,0,0,0
216297-WXE,2018,0,0,0,0,0,0,3,2,2,0,0,0
216305-FXN,2018,0,0,0,0,0,0,4,36,15,0,0,0
216313-OXW,2018,0,0,0,0,0,0,1,25,13,0,0,0
216321-XXF,2018,0,0,0,0,0,0,0,0,11,0,0,0
216329-GXO,2018,0,0,0,0,0,0,0,3,0,0,0,0
216337-PXX,2018,0,0,0,0,0,0,0,1,6,0,0,0
216345-YXG,2018,0,0,0,0,0,0,0,0,24,0,0,0
216353-HXP,2018,0,0,0,0,0,0,0,0,13,0,0,0
216361-QXY,2018,0,0,0,0,0,0,0,4,4,0,0,0
216369-ZXH,2018,0,0,0,0,0,0,0,0,20,0,0,0
216377-IXQ,2018,0,0,0,0,0,0,0,0,2,0,0,0
216385-RXZ,2018,0,0,0,0,0,0,3,33,5,0,0,0
216393-AXI,2018,0,0,0,0,0,0,14,20,7,0,0,0
216401-JXR,2018,0,0,0,0,0,0,0,0,1,0,0,0
216409-SXA,2018,0,0,0,0,0,0,0,0,5,0,0,0
216417-BXJ,2018,17,9,3,5,4,5,4,14,16,0,0,0
216425-KXS,2018,5,36,13,19,28,4,14,23,19,0,0,0
216433-TXB,2018,100,3,1,0,0,0,0,0,0,0,0,0
216449-LXT,2018,7,0,9,0,0,0,0,0,0,0,0,0
216473-MXU,2018,33,48,32,43,3,0,0,0,0,0,0,0
216481-VXD,2018,1,0,0,0,0,0,0,0,0,0,0,0
216505-WYE,2018,2,1,0,3,0,0,0,4,10,0,0,0
216513-FYN,2018,47,41,0,0,29,3,24,4,7,0,0,0
216521-OYW,2018,0,0,0,0,0,0,8,19,12,0,0,0
216545-PYX,2018,6,7,5,2,0,0,0,0,0,0,0,0
216569-QYY,2018,0,0,0,0,0,0,5,20,5,0,0,0
216577-ZYH,2018,0,0,0,0,0,0,33,0,0,0,0,0
216585-IYQ,2018,8,10,5,3,5,2,8,3,0,0,0,0
216593-RYZ,2018,0,0,5,5,6,2,7,11,6,0,0,0
216601-AYI,2018,0,0,0,0,0,0,0,0,14,0,0,0
216609-JYR,2018,12,1,0,0,0,0,0,0,0,0,0,0
216649-CYK,2018,0,0,0,0,0,0,0,0,17,0,0,0
216657-LYT,2018,0,0,0,0,10,15,23,12,42,0,0,0
216665-UYC,2018,25,47,8,0,0,0,0,0,0,0,0,0
216673-DYL,2018,0,0,0,0,33,15,27,60,31,0,0,0
216689-VYD,2018,1,0,0,0,0,0,0,0,0,0,0,0
216697-EYM,2018,2,0,0,0,0,0,0,0,0,0,0,0
216713-WZE,2018,0,0,0,0,0,0,0,2,0,0,0,0
216729-OZW,2018,0,0,41,0,88,20,5,0,12,0,0,0
216737-XZF,2018,0,3,0,1,0,0,0,0,0,0,0,0
216745-GZO,2018,48,24,43,33,12,3,0,1,0,0,0,0
216753-PZX,2018,0,0,0,0,0,0,0,1,0,0,0,0
216769-HZP,2018,0,0,0,1,0,0,0,0,0,0,0,0
216777-QZY,2018,0,0,0,2,0,0,0,0,0,0,0,0
216793-IZQ,2018,2,0,0,0,0,0,0,0,0,0,0,0
216801-RZZ,2018,3,0,3,0,2,3,0,0,1,0,0,0
216809-AZI,2018,5,1,0,0,3,0,4,1,1,0,0,0
216817-JZR,2018,7,2,2,5,1,2,8,0,0,0,0,0
216833-BZJ,2018,7,2,1,0,0,0,0,0,0,0,0,0
216841-KZS,2018,0,0,0,0,1,1,0,0,1,0,0,0
216849-TZB,2018,14,3,12,0,0,0,0,0,3,0,0,0
216857-CZK,2018,0,0,0,0,0,0,0,19,4,0,0,0
216865-LZT,2018,0,0,0,0,0,0,0,0,37,0,0,0
216873-UZC,2018,0,0,3,10,5,1,4,10,7,0,0,0
216889-MZU,2018,3,1,0,2,5,1,0,1,4,0,0,0
216897-VZD,2018,0,0,0,0,0,0,0,0,43,0,0,0
216905-EZM,2018,0,0,0,0,0,0,0,0,54,0,0,0
326581-BAJ,2018,0,0,0,0,0,0,0,36,11,0,0,0
326583-KAS,2018,9,8,5,5,3,0,4,3,3,0,0,0
326585-TAB,2018,0,0,79,0,0,0,0,0,0,0,0,0
326587-CAK,2018,0,58,44,0,0,0,0,0,0,0,0,0
326589-LAT,2018,3,0,0,1,1,2,4,3,9,0,0,0
326593-DAL,2018,0,0,0,0,1,0,0,0,0,0,0,0
326595-MAU,2018,0,0,0,0,0,0,0,6,9,0,0,0
326597-VAD,2018,0,30,0,0,0,0,0,0,0,0,0,0
326599-EAM,2018,5,0,2,0,0,0,0,0,0,0,0,0
326603-WAE,2018,0,0,0,0,2,0,0,0,0,0,0,0
326605-FAN,2018,14,0,1,4,0,1,0,0,0,0,0,0
326607-OAW,2018,4,0,1,2,7,8,1,0,0,0,0,0
326609-XAF,2018,0,18,6,0,0,0,0,0,0,0,0,0
326611-GAO,2018,5,0,2,0,0,0,2,0,0,0,0,0
326613-PAX,2018,1,0,0,0,0,0,0,0,0,0,0,0
326615-YAG,2018,3,0,0,0,0,0,0,0,0,0,0,0
326617-HAP,2018,0,62,96,39,12,17,16,1,9,0,0,0
326619-QAY,2018,0,0,39,0,0,0,0,0,0,0,0,0
326621-ZAH,2018,0,19,66,0,0,0,0,0,0,0,0,0
326625-RAZ,2018,0,0,10,0,0,0,0,0,0,0,0,0
326627-AAI,2018,7,5,0,1,0,0,0,0,0,0,0,0
326629-JAR,2018,59,0,0,0,0,0,0,0,0,0,0,0
326633-BBJ,2018,0,0,2,0,0,0,0,2,0,0,0,0
326635-KBS,2018,83,1,0,0,0,0,0,0,0,0,0,0
326649-VBD,2018,8,1,0,0,0,0,0,0,0,0,0,0
326653-NBV,2018,0,0,4,1,0,0,3,0,0,0,0,0
326657-FBN,2018,0,0,0,0,1,0,0,0,0,0,0,0
326659-OBW,2018,0,0,0,0,0,0,16,52,24,0,0,0
326667-YBG,2018,1,1,0,0,0,0,0,0,0,0,0,0
326669-HBP,2018,3,0,3,0,1,5,5,0,0,0,0,0
326671-QBY,2018,14,0,0,0,0,0,0,0,0,0,0,0
326677-RBZ,2018,0,0,2,0,0,0,0,0,0,0,0,0
326679-ABI,2018,3,23,12,0,18,7,15,1,0,0,0,0
326681-JBR,2018,15,15,10,5,2,5,6,0,0,0,0,0
326689-TCB,2018,17,0,4,0,1,1,0,0,0,0,0,0
326693-LCT,2018,0,0,0,0,0,0,16,15,7,0,0,0
326695-UCC,2018,2,0,0,0,0,1,0,0,0,0,0,0
326697-DCL,2018,17,0,0,0,0,0,0,0,0,0,0,0
326699-MCU,2018,21,15,7,5,7,0,5,0,1,0,0,0
326701-VCD,2018,3,0,0,0,0,0,0,0,0,0,0,0
326703-ECM,2018,9,6,1,2,1,7,6,0,0,0,0,0
326709-FCN,2018,0,0,1,0,0,0,0,1,0,0,0,0
326719-YCG,2018,1,0,2,4,0,0,0,0,0,0,0,0
326721-HCP,2018,3,4,4,0,0,2,3,0,0,0,0,0
326723-QCY,2018,0,0,0,105,6,27,22,8,26,0,0,0
326725-ZCH,2018,1,0,0,0,0,0,0,0,0,0,0,0
326729-RCZ,2018,0,0,1,1,0,0,3,0,0,0,0,0
326733-JCR,2018,62,30,47,77,50,8,15,21,11,0,0,0
326741-TDB,2018,0,1,0,0,0,0,0,0,0,0,0,0
326743-CDK,2018,4,6,7,0,0,4,0,0,0,0,0,0
326745-LDT,2018,6,0,0,0,0,0,0,0,0,0,0,0
326747-UDC,2018,2,0,0,0,0,0,0,0,0,0,0,0
326749-DDL,2018,9,16,17,3,0,5,1,0,0,0,0,0
326751-MDU,2018,3,4,3,0,0,1,2,2,0,0,0,0
326757-NDV,2018,1,0,0,0,0,0,1,0,0,0,0,0
326759-WDE,2018,0,2,24,0,0,0,0,0,0,0,0,0
326765-XDF,2018,62,23,1,0,1,5,6,1,0,0,0,0
326767-GDO,2018,3,0,0,0,0,0,0,0,0,0,0,0
326769-PDX,2018,1,0,0,0,0,0,0,0,0,0,0,0
326773-HDP,2018,8,4,0,0,0,0,0,0,0,0,0,0
326777-ZDH,2018,42,55,17,9,7,9,1,1,0,0,0,0
326781-RDZ,2018,0,0,0,0,3,0,2,0,0,0,0,0
326783-ADI,2018,3,0,0,1,0,1,0,0,0,0,0,0
326785-JDR,2018,0,1,1,0,0,0,0,0,0,0,0,0
326787-SEA,2018,0,75,0,0,0,0,0,0,0,0,0,0
326791-KES,2018,0,0,0,0,0,0,0,9,1,0,0,0
326793-TEB,2018,4,3,1,0,1,3,1,2,0,0,0,0
326795-CEK,2018,4,7,5,0,0,0,0,0,0,0,0,0
326797-LET,2018,6,1,4,0,0,0,0,0,0,0,0,0
326799-UEC,2018,9,32,48,15,0,0,0,0,0,0,0,0
326801-DEL,2018,60,7,26,18,60,0,0,27,0,0,0,0
326805-VED,2018,6,34,21,8,0,0,0,0,0,0,0,0
326807-EEM,2018,5,8,6,3,10,2,2,0,0,0,0,0
326813-FEN,2018,2,0,0,0,0,0,0,0,0,0,0,0
326815-OEW,2018,2,1,0,0,0,0,0,1,3,0,0,0
326819-GEO,2018,2,0,0,0,0,0,0,0,0,0,0,0
326829-ZEH,2018,13,5,0,0,0,1,0,1,3,0,0,0
326831-IEQ,2018,0,2,34,0,0,0,0,0,0,0,0,0
326835-AEI,2018,0,0,0,0,0,1,0,0,0,0,0,0
326837-JER,2018,1,0,12,1,5,1,2,3,11,0,0,0
326843-KFS,2018,0,0,11,13,6,0,0,0,0,0,0,0
326845-TFB,2018,0,0,31,0,0,0,0,0,0,0,0,0
326847-CFK,2018,0,0,2,0,0,0,0,0,0,0,0,0
326851-UFC,2018,10,7,0,0,0,11,0,0,0,0,0,0
326853-DFL,2018,0,0,0,0,0,0,30,18,5,0,0,0
326855-MFU,2018,0,0,0,0,0,0,24,8,0,0,0,0
326857-VFD,2018,7,8,1,0,0,2,4,7,0,0,0,0
326863-WFE,2018,9,6,3,5,10,13,1,0,0,0,0,0
326871-GFO,2018,5,0,0,0,0,0,0,0,0,0,0,0
326875-YFG,2018,49,29,27,18,24,1,1,18,7,0,0,0
326879-QFY,2018,1,0,0,0,0,3,3,1,0,0,0,0
326885-RFZ,2018,0,0,0,0,0,9,46,34,35,0,0,0
326891-SGA,2018,0,0,0,5,1,0,0,0,0,0,0,0
326895-KGS,2018,0,0,0,0,0,0,0,7,8,0,0,0
326901-LGT,2018,0,0,0,39,11,0,0,0,0,0,0,0
326903-UGC,2018,0,0,28,3,10,5,10,4,3,0,0,0
326909-VGD,2018,0,0,0,0,0,0,0,0,9,0,0,0
326915-WGE,2018,2,0,0,0,0,0,0,0,0,0,0,0
326917-FGN,2018,0,0,0,0,0,0,0,12,21,0,0,0
326919-OGW,2018,3,2,1,1,0,0,0,0,0,0,0,0
326923-GGO,2018,103,48,8,3,105,18,21,59,34,0,0,0
326925-PGX,2018,116,0,0,0,0,0,0,0,0,0,0,0
326927-YGG,2018,120,47,102,142,1,0,56,36,0,0,0,0
326929-HGP,2018,0,0,0,0,98,21,4,2,0,0,0,0
326931-QGY,2018,8,6,1,1,2,4,0,0,0,0,0,0
326933-ZGH,2018,1,0,0,0,0,0,0,0,0,0,0,0
326935-IGQ,2018,1,0,1,0,0,0,0,0,0,0,0,0
326937-RGZ,2018,23,2,1,0,0,0,0,0,0,0,0,0
326939-AGI,2018,0,0,0,0,1,1,0,0,0,0,0,0
326951-CHK,2018,26,13,0,0,0,0,0,0,0,0,0,0
326955-UHC,2018,0,0,0,0,0,0,19,16,6,0,0,0
326957-DHL,2018,0,0,0,0,0,0,2,31,36,0,0,0
326959-MHU,2018,8,5,0,0,0,0,0,0,0,0,0,0
326965-NHV,2018,6,3,2,0,2,0,0,0,0,0,0,0
326977-PHX,2018,0,0,0,0,0,0,0,0,15,0,0,0
326979-YHG,2018,0,0,0,0,0,0,0,3,9,0,0,0
326981-HHP,2018,0,0,0,0,0,0,0,0,1,0,0,0
326983-QHY,2018,1,3,2,2,0,2,2,0,0,0,0,0
326985-ZHH,2018,4,1,0,1,0,0,0,0,0,0,0,0
326987-IHQ,2018,5,0,0,0,0,0,0,0,0,0,0,0
326989-RHZ,2018,5,0,0,0,0,0,0,0,0,0,0,0
326995-SIA,2018,0,3,1,0,1,2,1,2,1,0,0,0
326997-BIJ,2018,0,4,9,0,1,0,0,0,0,0,0,0
326999-KIS,2018,0,54,58,13,3,1,2,0,0,0,0,0
327001-TIB,2018,1,0,0,0,0,0,0,0,0,0,0,0
327003-CIK,2018,0,0,9,9,7,1,4,2,7,0,0,0
327005-LIT,2018,4,7,4,1,4,5,0,0,0,0,0,0
327007-UIC,2018,4,1,0,0,0,0,0,0,0,0,0,0
327011-MIU,2018,0,0,0,0,0,0,0,0,11,0,0,0
327013-VID,2018,2,1,3,3,2,4,0,0,0,0,0,0
327015-EIM,2018,6,0,0,0,0,0,0,0,0,0,0,0
327019-WIE,2018,17,22,2,0,0,0,0,0,0,0,0,0
327021-FIN,2018,1,0,0,0,0,0,0,0,0,0,0,0
327023-OIW,2018,1,1,0,0,0,0,0,0,0,0,0,0
327027-GIO,2018,3,1,2,0,2,2,2,1,0,0,0,0
327029-PIX,2018,2,3,0,0,0,0,0,0,0,0,0,0
327031-YIG,2018,1,0,1,1,0,0,0,0,0,0,0,0
327033-HIP,2018,5,0,4,5,12,5,7,2,2,0,0,0
327035-QIY,2018,1,0,2,1,0,1,0,1,0,0,0,0
327037-ZIH,2018,3,0,0,0,0,0,0,0,0,0,0,0
327039-IIQ,2018,18,9,8,3,0,0,0,1,0,0,0,0
327041-RIZ,2018,3,0,0,0,0,0,0,0,0,0,0,0
327045-JJR,2018,1,10,7,0,0,0,0,0,0,0,0,0
327047-SJA,2018,0,0,0,0,0,0,16,27,21,0,0,0
327049-BJJ,2018,3,3,1,0,1,1,2,1,2,0,0,0
327053-TJB,2018,0,0,0,0,0,0,0,10,4,0,0,0
327061-DJL,2018,0,0,0,1,5,1,10,1,6,0,0,0
327063-MJU,2018,1,1,0,0,0,0,0,0,0,0,0,0
327065-VJD,2018,39,1,0,0,0,0,1,0,0,0,0,0
327067-EJM,2018,6,0,0,0,0,2,0,0,0,0,0,0
327069-NJV,2018,4,32,18,14,32,2,20,71,4,0,0,0
327071-WJE,2018,26,24,0,0,3,2,0,0,0,0,0,0
327073-FJN,2018,7,2,3,0,0,0,0,0,0,0,0,0
327077-XJF,2018,2,2,3,0,0,1,0,0,0,0,0,0
327079-GJO,2018,27,15,10,0,0,0,0,0,0,0,0,0
327081-PJX,2018,6,0,0,0,0,0,0,0,0,0,0,0
327085-HJP,2018,0,0,0,0,1,0,0,0,0,0,0,0
327089-ZJH,2018,0,0,39,7,6,3,2,0,0,0,0,0
327093-RJZ,2018,3,1,6,0,0,0,0,0,0,0,0,0
327097-JKR,2018,0,7,6,0,0,0,0,0,0,0,0,0
327099-SKA,2018,0,0,4,0,0,0,0,0,0,0,0,0
327101-BKJ,2018,0,0,0,9,9,3,16,12,0,0,0,0
327103-KKS,2018,15,8,1,0,0,2,0,0,0,0,0,0
327107-CKK,2018,3,0,3,1,0,3,5,1,0,0,0,0
327113-DKL,2018,2,0,0,0,0,0,0,0,0,0,0,0
327115-MKU,2018,10,0,0,0,0,0,0,0,0,0,0,0
327117-VKD,2018,6,0,0,0,0,0,0,0,0,0,0,0
327119-EKM,2018,6,6,0,0,0,0,0,0,0,0,0,0
327123-WKE,2018,0,0,4,0,0,0,0,1,1,0,0,0
327127-OKW,2018,1,0,0,0,1,0,5,4,1,0,0,0
327129-XKF,2018,2,1,1,0,0,1,1,0,3,0,0,0
327131-GKO,2018,0,0,0,0,1,1,0,1,0,0,0,0
327135-YKG,2018,3,1,0,0,0,0,0,0,0,0,0,0
327137-HKP,2018,0,96,1,0,0,0,0,0,0,0,0,0
327139-QKY,2018,2,0,1,0,0,1,2,1,2,0,0,0
327143-IKQ,2018,3,1,3,2,1,3,1,0,0,0,0,0
327145-RKZ,2018,3,0,1,1,1,2,2,0,0,0,0,0
327147-ALI,2018,0,0,1,0,0,2,1,0,0,0,0,0
327149-JLR,2018,5,1,0,0,1,2,0,0,0,0,0,0
327151-SLA,2018,21,0,2,16,9,4,17,3,8,0,0,0
327153-BLJ,2018,33,46,18,11,9,4,1,0,0,0,0,0
327155-KLS,2018,3,38,20,9,15,7,14,2,3,0,0,0
327157-TLB,2018,3,4,0,0,1,13,1,0,0,0,0,0
327159-CLK,2018,6,14,4,0,0,0,0,0,0,0,0,0
327161-LLT,2018,11,48,27,9,4,9,8,1,0,0,0,0
327163-ULC,2018,0,0,0,0,0,10,55,6,7,0,0,0
327165-DLL,2018,0,0,0,46,2,0,0,0,0,0,0,0
327167-MLU,2018,3,0,0,1,0,1,0,0,0,0,0,0
327169-VLD,2018,0,0,0,0,0,1,0,0,0,0,0,0
327171-ELM,2018,6,74,0,1,1,3,20,8,8,0,0,0
327173-NLV,2018,1,0,0,0,0,1,0,2,0,0,0,0
327175-WLE,2018,0,0,0,0,0,0,0,54,18,0,0,0
327179-OLW,2018,1,0,0,0,0,0,0,0,0,0,0,0
327181-XLF,2018,0,0,9,18,8,0,1,0,0,0,0,0
327183-GLO,2018,5,0,0,0,1,2,0,0,0,0,0,0
327185-PLX,2018,0,0,0,0,4,0,3,3,9,0,0,0
327187-YLG,2018,0,0,0,0,0,0,3,10,10,0,0,0
327189-HLP,2018,0,0,0,0,0,0,0,2,8,0,0,0
327191-QLY,2018,0,0,0,0,7,10,18,23,12,0,0,0
327193-ZLH,2018,0,0,0,0,0,0,0,4,3,0,0,0
327199-AMI,2018,0,0,21,30,2,8,3,4,0,0,0,0
327201-JMR,2018,0,0,0,0,0,0,0,0,19,0,0,0
327207-KMS,2018,10,8,11,1,0,5,0,0,0,0,0,0
327211-CMK,2018,3,2,3,2,0,2,0,0,0,0,0,0
327213-LMT,2018,0,0,0,1,7,7,9,11,0,0,0,0
327217-DML,2018,2,2,0,1,1,0,0,0,1,0,0,0
327219-MMU,2018,16,18,17,12,8,3,11,14,24,0,0,0
327227-WME,2018,0,23,0,0,14,4,12,7,2,0,0,0
327229-FMN,2018,2,0,3,0,1,1,0,0,0,0,0,0
327231-OMW,2018,0,0,0,0,0,0,34,38,29,0,0,0
327233-XMF,2018,1,0,0,0,0,0,0,0,0,0,0,0
327235-GMO,2018,2,0,3,0,0,0,1,0,0,0,0,0
327237-PMX,2018,0,0,0,0,18,32,56,9,3,0,0,0
327239-YMG,2018,0,0,48,34,6,2,2,0,0,0,0,0
327241-HMP,2018,0,0,2,0,0,0,0,0,0,0,0,0
327243-QMY,2018,6,0,1,1,1,1,0,0,0,0,0,0
327245-ZMH,2018,7,3,1,9,7,1,2,12,25,0,0,0
327247-IMQ,2018,7,3,2,0,0,0,5,7,4,0,0,0
327251-ANI,2018,0,0,0,1,0,0,0,0,0,0,0,0
327253-JNR,2018,22,7,0,0,0,0,0,0,0,0,0,0
327255-SNA,2018,13,18,1,1,1,2,2,0,0,0,0,0
327257-BNJ,2018,24,0,0,0,0,0,0,0,0,0,0,0
327261-TNB,2018,5,0,0,0,0,0,0,0,0,0,0,0
327263-CNK,2018,0,0,0,0,7,2,9,10,3,0,0,0
327265-LNT,2018,0,0,9,3,0,0,7,0,0,0,0,0
327267-UNC,2018,0,0,0,7,6,0,4,4,1,0,0,0
327269-DNL,2018,14,3,0,0,0,0,0,0,0,0,0,0
327271-MNU,2018,0,0,0,0,0,0,0,0,2,0,0,0
327273-VND,2018,10,15,5,1,0,0,0,0,0,0,0,0
327279-WNE,2018,8,28,2,0,0,0,1,0,0,0,0,0
327281-FNN,2018,0,0,0,0,0,16,23,0,12,0,0,0
327285-XNF,2018,25,0,0,0,0,0,0,0,0,0,0,0
327287-GNO,2018,0,0,1,0,0,0,0,0,0,0,0,0
327289-PNX,2018,0,0,0,0,1,0,0,0,0,0,0,0
327293-HNP,2018,3,1,5,4,1,7,1,0,0,0,0,0
327295-QNY,2018,0,0,0,0,24,0,0,0,0,0,0,0
327297-ZNH,2018,0,0,1,2,1,0,2,0,0,0,0,0
327299-INQ,2018,0,0,0,0,0,0,0,1,0,0,0,0
327301-ROZ,2018,0,0,0,0,10,10,6,4,1,0,0,0
327303-AOI,2018,12,6,2,0,0,0,0,0,0,0,0,0
327305-JOR,2018,9,12,3,3,0,0,0,0,0,0,0,0
327307-SOA,2018,0,0,0,0,0,0,0,1,10,0,0,0
327309-BOJ,2018,3,9,0,0,0,0,0,0,0,0,0,0
327311-KOS,2018,23,0,0,0,0,0,0,0,0,0,0,0
327313-TOB,2018,1,6,0,0,0,0,0,0,0,0,0,0
327315-COK,2018,0,14,0,1,0,0,0,0,0,0,0,0
327317-LOT,2018,0,17,0,0,0,0,0,0,0,0,0,0
327319-UOC,2018,6,4,0,0,0,0,0,0,0,0,0,0
327321-DOL,2018,22,18,0,0,0,0,0,0,0,0,0,0
327323-MOU,2018,9,29,15,0,0,0,0,0,0,0,0,0
327327-EOM,2018,8,2,1,0,0,0,0,0,0,0,0,0
327329-NOV,2018,19,3,0,0,2,0,1,0,0,0,0,0
327331-WOE,2018,2,5,3,0,0,0,0,0,0,0,0,0
327337-XOF,2018,0,0,0,0,0,0,0,0,5,0,0,0
327339-GOO,2018,0,0,0,0,0,0,0,7,25,0,0,0
327343-YOG,2018,0,0,0,0,1,3,0,0,0,0,0,0
327345-HOP,2018,0,0,0,0,0,0,0,0,9,0,0,0
327355-API,2018,0,0,6,20,34,1,16,2,6,0,0,0
327357-JPR,2018,0,0,20,57,23,6,5,1,0,0,0,0
327359-SPA,2018,33,34,0,3,25,4,1,0,0,0,0,0
327361-BPJ,2018,32,0,1,0,0,0,0,0,0,0,0,0
327363-KPS,2018,28,34,2,0,0,0,1,0,0,0,0,0
327365-TPB,2018,0,0,27,10,7,0,0,0,0,0,0,0
327369-LPT,2018,1,1,1,1,2,0,0,0,0,0,0,0
327371-UPC,2018,0,0,0,0,0,1,0,0,0,0,0,0
327373-DPL,2018,0,33,0,0,0,0,0,0,0,0,0,0
327375-MPU,2018,23,1,2,21,0,0,0,0,0,0,0,0
327379-EPM,2018,0,0,0,93,13,7,3,0,1,0,0,0
327381-NPV,2018,0,0,0,0,0,2,0,0,0,0,0,0
327383-WPE,2018,0,0,0,28,23,1,1,0,0,0,0,0
327385-FPN,2018,0,0,0,0,0,0,11,12,5,0,0,0
327387-OPW,2018,21,24,9,6,9,3,1,0,0,0,0,0
327389-XPF,2018,2,0,1,0,0,1,0,0,0,0,0,0
327391-GPO,2018,21,1,0,0,0,0,0,0,0,0,0,0
327393-PPX,2018,0,0,0,0,0,0,0,0,18,0,0,0
327395-YPG,2018,6,11,0,0,0,0,0,1,1,0,0,0
327397-HPP,2018,0,0,24,22,9,0,0,0,0,0,0,0
327401-ZPH,2018,0,108,15,0,0,0,0,0,0,0,0,0
327409-JQR,2018,1,0,0,0,0,0,0,0,0,0,0,0
327411-SQA,2018,0,0,2,0,1,0,1,0,0,0,0,0
327415-KQS,2018,0,0,0,0,0,0,0,0,15,0,0,0
327419-CQK,2018,0,0,0,0,0,0,1,0,0,0,0,0
327421-LQT,2018,0,0,11,37,6,0,0,0,0,0,0,0
327423-UQC,2018,0,0,0,10,35,5,0,0,0,0,0,0
327425-DQL,2018,0,0,0,0,0,0,1,8,6,0,0,0
327427-MQU,2018,0,0,0,0,0,0,0,4,0,0,0,0
327429-VQD,2018,0,0,20,0,3,5,5,0,0,0,0,0
327431-EQM,2018,0,0,0,0,0,0,0,9,19,0,0,0
327433-NQV,2018,0,0,0,3,3,2,10,5,1,0,0,0
327441-XQF,2018,0,0,0,0,0,0,0,3,3,0,0,0
327443-GQO,2018,0,0,0,0,0,0,0,22,4,0,0,0
327445-PQX,2018,0,0,0,0,0,0,0,9,11,0,0,0
327447-YQG,2018,0,0,0,7,8,1,1,2,2,0,0,0
327449-HQP,2018,0,0,0,0,0,0,0,2,8,0,0,0
327451-QQY,2018,0,0,0,0,16,7,12,6,3,0,0,0
327453-ZQH,2018,4,9,3,2,2,1,0,0,0,0,0,0
327455-IRQ,2018,0,0,0,0,0,0,0,4,9,0,0,0
327457-RRZ,2018,0,0,0,0,0,0,0,17,0,0,0,0
327459-ARI,2018,0,0,0,7,9,0,3,0,0,0,0,0
